tuple_id,genre
4681,pop
4682,country pop
4683,pop
4683,rock
4683,disco
4684,indie rock
4684,glam rock
4684,soul
4685,country
4686,latin jazz
4687,rock
4688,k pop
4688,ballad
4689,r&b
4689,soul
4689,funk
4690,pop
4691,rock
4691,soul
4692,electronic
4692,drum and bass
4693,experimental pop
4694,jazz
4694,electronica
4695,rock
4696,k pop
4696,r&b
4696,soul
4696,ballad
4697,j pop
4697,pop rock
4697,alternative dance
4698,trip hop
4699,hip hop
4700,country
4701,heavy metal
4701,alternative metal
4701,metalcore
4702,metalcore
4702,hardcore punk
4702,post hardcore
4702,mathcore
4703,rock opera
4703,progressive rock
4703,progressive metal
4704,progressive rock
4705,alternative r&b
4705,electronic
4706,r&b
4707,alternative rock
4708,pop rock
4709,alternative rock
4710,hip hop
4711,pop
4712,pop
4713,country
4714,k pop
4714,dance pop
4714,hip hop
4714,r&b
4715,rock
4716,indie pop
4716,neo psychedelia
4716,alternative rock
4717,k pop
4718,pop
4718,dance
4719,pop
4720,pop
4721,rock
4721,post punk
4722,country rap
4723,rock
4724,pop
4724,pop rock
4725,hip hop
4725,trap
4726,pop
4727,folk
4728,reggae
4729,hip hop
4729,r&b
4730,hip hop
4730,trap
4730,r&b
4730,kwaito
4731,rock
4732,k pop
4733,pop
4733,r&b
4734,hip hop
4735,pop
4735,indie pop
4736,alternative
4737,indie pop
4737,indie rock
4737,alternative rock
4738,pop
4738,electropop
4739,schlager
4739,pop
4740,r&b
4741,christian
4742,pop
4743,pop rock
4744,rock
4745,hard rock
4745,heavy metal
4745,glam metal
4746,pop
4747,k pop
4747,dance
4748,k pop
4749,j pop
4750,hip hop
4750,trap
4750,punk rap
4750,pop
4751,hip hop
4751,r&b
4752,rock
4752,alternative
4753,indie pop
4753,rock
4754,punk rock
4755,rock
4756,indie pop
4757,progressive rock
4758,deathcore
4759,alternative metal
4759,hard rock
4759,alternative rock
4759,rap rock
4759,nu metal
4760,country
4761,hip hop
4761,christian hip hop
4761,alternative hip hop
4762,east coast hip hop
4763,ambient
4763,electronic
4764,k pop
4765,rock
4766,j pop
4767,j pop
4768,power metal
4768,folk metal
4769,country
4770,rock
4770,indie rock
4771,midwest hip hop
4772,hip hop
4772,trap
4773,electronic
4774,christian rock
4774,hard rock
4774,alternative rock
4774,alternative metal
4775,jazz
4776,pop
4776,soul
4777,symphonic power metal
4778,latin pop
4779,k pop
4780,k pop
4781,blues
4782,hip hop
4783,heavy metal
4783,alternative metal
4783,hard rock
4784,pop
4785,indie rock
4786,indie rock
4787,country
4787,country pop
4788,electronica
4788,dancehall
4789,pop
4789,electronic
4790,electronic
4790,synth pop
4790,new wave
4790,dream pop
4791,progressive metal
4791,mathcore
4791,avant garde metal
4792,k pop
4793,thrash metal
4794,techno
4795,k pop
4796,k pop
4796,pop rock
4797,k pop
4798,r&b
4798,hip hop
4799,hip hop
4800,synth pop
4801,electronic rock
4801,gothic rock
4802,punk rock
4802,pop punk
4802,alternative rock
4802,garage rock
4803,blues
4804,pop
4804,electropop
4805,worship
4805,ccm
4806,country pop
4807,k pop
4807,hip hop
4807,r&b
4807,dance pop
4807,edm
4807,trap
4808,k pop
4808,r&b
4808,dance pop
4808,edm
4809,symphonic black metal
4810,alternative metal
4810,stoner rock
4810,alternative rock
4810,post grunge
4811,indie pop
4812,shoegazing
4812,alternative rock
4812,indie rock
4812,post punk
4812,post hardcore
4813,heavy metal
4813,power metal
4814,hip hop
4815,rock
4816,hip hop
4816,trap
4817,hard rock
4817,rock
4817,pop
4818,electronica
4818,progressive house
4818,chill out
4818,ambient
4819,synth pop
4820,k pop
4821,alternative rock
4821,reggae rock
4821,rap rock
4822,hip hop
4822,pop rap
4822,r&b
4822,edm
4823,punk rock
4824,electronic rock
4825,blackened death metal
4826,crossover thrash
4827,post hardcore
4827,hardcore punk
4827,pop punk
4828,electronic
4829,rock
4830,pop
4831,rock
4832,hip hop
4833,blues rock
4833,hip hop
4834,k pop
4835,hip hop
4836,crossover thrash
4837,r&b
4837,soul
4838,k pop
4839,r&b
4840,nu metal
4841,heavy metal
4841,power metal
4842,pop
4843,indie pop
4844,pop
4844,edm
4844,tropical house
4845,pop punk
4845,metalcore
4845,post hardcore
4845,alternative rock
4846,technical death metal
4847,christian hip hop
4847,rap rock
4847,christian alternative rock
4848,tropical music
4849,a cappella
4850,folk
4850,indie pop
4851,melodic death metal
4851,power metal
4851,symphonic black metal
4852,rock
4852,r&b
4853,indie rock
4853,electropop
4854,rock
4855,rock
4856,country
4857,symphonic metal
4857,rock
4857,pop
4858,blues rock
4859,r&b
4860,heavy metal
4860,hard rock
4860,blues rock
4861,electronic
4862,christian
4862,gospel
4863,pop
4864,contemporary worship
4864,ccm
4865,r&b
4866,country
4867,jazz
4867,folk
4868,synth pop
4869,r&b
4870,electropop
4871,hip hop
4872,americana
4872,country
4873,pop punk
4874,jazz
4875,deathcore
4876,melodic death metal
4877,psychedelic rock
4877,jazz
4878,cloud rap
4878,experimental pop
4879,progressive metal
4879,avant garde metal
4879,progressive rock
4880,electropop
4881,instrumental rock
4881,experimental metal
4882,pop
4883,jazz
4884,indie rock
4885,doom metal
4886,pop rock
4886,dance
4887,hard rock
4887,heavy metal
4887,post grunge
4887,alternative metal
4888,melodic death metal
4889,country
4890,alternative rock
4891,r&b
4892,country pop
4893,acid house
4893,idm
4893,electro
4894,pop
4894,pop rock
4895,alternative rock
4895,post hardcore
4895,metalcore
4895,electronica
4896,r&b
4896,soul
4896,pop
4897,edm
4898,rock
4899,traditional pop
4899,vocal jazz
4899,swing
4899,big band
4900,hip hop
4901,future bass
4902,ccm
4903,neotraditional country
4904,r&b
4904,soul
4905,country
4905,""" childrens"""
4906,pop
4907,jazz
4908,pop
4909,pop
4909,gospel
4910,r&b
4911,alternative r&b
4911,indie pop
4911,soul
4912,folk
4913,christmas
4914,christmas
4915,show tunes
4916,hard rock
4916,glam metal
4917,pop
4918,jazz
4919,pop
4919,pop rock
4920,country
4921,country pop
4922,country pop
4923,soul
4923,pop
4924,christmas
4925,christmas music
4925,hard rock
4925,power pop
4926,country
4927,country
4928,hard rock
4928,heavy metal
4929,r&b
4930,christmas
4930,classical crossover
4931,trance
4932,thrash metal
4932,groove metal
4932,heavy metal
4932,progressive metal
4933,rock
4934,country
4935,pop
4935,r&b
4936,christmas
4937,rap rock
4937,alternative rock
4937,nu metal
4937,pop rock
4937,hip hop
4938,jazz
4939,christian rock
4940,pop
4940,pop rock
4941,hip hop
4942,pop
4942,dance
4942,r&b
4943,country
4944,rock
4944,soft rock
4945,pop
4945,indie pop
4945,bluegrass
4946,southern rock
4946,country
4947,country
4948,contemporary classical
4949,jazz
4949,swing
4950,pop rock
4951,alternative rock
4952,country
4953,ccm
4953,worship
4954,jazz
4955,classical
4955,downtempo
4955,ambient
4956,east coast hip hop
4956,horrorcore
4957,christmas
4958,indie rock
4958,pop rock
4958,electronic
4959,pop
4960,comedy
4961,pop
4961,soul
4961,r&b
4962,hard rock
4962,pop rock
4963,country pop
4964,death metal
4965,avant garde metal
4965,swing revival
4965,progressive metal
4965,symphonic metal
4965,experimental rock
4966,r&b
4966,soul
4967,hip hop
4968,country
4969,electronic
4969,experimental pop
4969,dance pop
4970,hip hop
4970,trap
4971,psychedelic rock
4971,psychedelic pop
4971,progressive rock
4971,experimental rock
